.İMRAN,4
.İNFİL,1
.İNQİLAB,2
.İNTİQAM,3
.İSGƏNDƏR,2
.İSKƏNDƏR,1
.İSLAM,1
.İSMAYIL,1
.İSMİYƏLİ,1
.İSMƏT,1
.İZZƏT,1
.ŞAHGƏLDİ,1
.ŞAHVƏLİ,1
.ŞAHİN,6
.ŞAKİR,2
.ŞAİQ,4
.ŞIXƏLİ,1
.ŞÖHRƏT,1
.ŞÜKÜR,1
.ƏBİLFƏZ,1
.ƏDALƏT,2
.ƏFLATUN,2
.ƏFQAN,1
.ƏHLİYƏT,1
.ƏHMƏD,2
.ƏHMƏDXAN,1
.ƏKBƏR,1
.ƏKRAM,1
.ƏLFETDİN,1
.ƏLİ,8
.ƏLİBABA,1
.ƏLİKÜŞAD,1
.ƏLƏKBƏR,1
.ƏLƏSGƏR,2
.ƏMRAH,1
.ƏMİR,1
.ƏMİRCAN,1
.ƏSKƏR,1
.ƏVƏZ,1
.ƏŞRƏF,1
1971,1
A.VAHAP,1
A.ƏLİ,1
AB#DULMƏCİD,1
ABA,11
ABABAKİR#USANOVİÇ,1
ABABEKİR,1
ABABİL,22
ABABƏKİR,4
ABABƏY,4
ABAD,10
ABADAR,1
ABADU,2
ABADXAN,1
ABADİL,1
ABAHAN,7
ABAHİR,7
ABAK,2
ABAKAR,343
ABAKAROVNA,12
ABAKAROVİÇ,8
ABAKUMOVİÇ,1
ABAKYAROVNA,1
ABAKİR,2
ABAKİŞİ,1
ABAKƏR,236
ABALI,3
ABALİ,2
ABAMUSLUM,1
ABAMUSLİMOVNA,1
ABAMÜSLÜM,17
ABAMÜSLÜMOVNA,2
ABAMÜSLİN,1
ABAMİRZƏ,1
ABAMİSLİM,2
ABAMİSLİMOVNA,2
ABAMİSLİMOVİÇ,1
ABAMƏLİ,1
ABAN,35
ABANOVNA,1
ABARİS,2
ABAS,2253
ABAS#AĞA,12
ABAS#FUAD,2
ABAS#GÜLHÜSEYN,1
ABAS#MİR#QƏDİR,1
ABAS#MİRZƏ,4
ABAS#QULI,1
ABAS#QULU,22
ABAS#QULİ,2
ABAS#TOFİQ,1
ABAS#İSMAYIL,1
ABAS#ƏLİ,15
ABAS#ƏLİYEVNA,1
ABAS-AĞA,3
ABAS-QULU,1
ABAS-ZADƏ,1
ABAS-ƏLİ,4
ABASAD,2
ABASALAM,1
ABASALI,52
ABASALİ,8
ABASAT,32
ABASAĞA,255
ABASAĞAYEVNA,2
ABASBALA,15
ABASEL,2
ABASGÜL,1
ABASKULU,3
ABASLI,1
ABASLƏİ,1
ABASMİRZƏ,14
ABASMİRZƏYEVNA,2
ABASOVIÇ,1
ABASOVNA,40
ABASOVİÇ,16
ABASQULI,1
ABASQULOVNA,1
ABASQULU,1167
ABASQULUYEVNA,1
ABASQULİ,26
ABASQULİYEVNA,2
ABASQULİYEVİÇ,2
ABASRZA,3
ABASS,5
ABASSƏHƏT,1
ABASXAN,151
ABASXAR,1
ABASYAR,2
ABASİ,2
ABASƏD,20
ABASƏL,2
ABASƏLİ,562
ABASƏLİM,2
ABASƏLİYEVNA,1
ABASƏLİYEVİÇ,1
ABASƏT,664
ABASƏTOVİÇ,2
ABAT,2
ABATDİY,5
ABAY,37
ABAYDULLA,1
ABAYELOVNA,1
ABAYEVİÇ,1
ABAZ,19
ABAZALI,8
ABAZALLI,1
ABAZALİ,3
ABAZAR,8
ABAZAROVNA,1
ABAZOVİÇ,2
ABAZƏLİ,26
ABAZƏR,178
ABAĞALA,1
ABAŞ,3
ABBA,2
ABBAKİR,4
ABBAN,4
ABBAS,19267
ABBAS#ARİF,1
ABBAS#AĞA,3
ABBAS#AĞA#KAZIM,1
ABBAS#CƏMİL,1
ABBAS#KAMİL-HÜSEYN,1
ABBAS#MİR#İSMAYIL,1
ABBAS#MİRZƏ,1
ABBAS#MƏMMƏD,1
ABBAS#QASIM,1
ABBAS#QULU,4
ABBAS#YAŞAR,1
ABBAS#ZEYNAL,1
ABBAS#ZÜLFƏLİ,1
ABBAS#ƏBDÜLXALIQ,1
ABBAS#ƏLİ,17
ABBAS#ƏLİ#HEYDƏR,1
ABBAS-AĞA,2
ABBAS-NƏCƏF,1
ABBAS-QULU,1
ABBAS-QULİYEVİÇ,1
ABBAS-ƏLİ,5
ABBAS.,8
ABBASALI,13
ABBASALİ,1
ABBASAĞA,92
ABBASAĞA#TELMAN,1
ABBASBALA,1
ABBASBƏY,1
ABBASI,1
ABBASMİRZƏ,35
ABBASOVNA,54
ABBASOVİÇ,27
ABBASQULI,1
ABBASQULU,1542
ABBASQULU.,1
ABBASQULİ,9
ABBASSƏHHƏT,3
ABBASSƏHƏT,20
ABBASSƏLİM,1
ABBASXAN,35
ABBASŞİR,1
ABBASƏHHƏT,1
ABBASƏHƏT,1
ABBASƏLI,2
ABBASƏLLİ,1
ABBASƏLİ,3911
ABBASƏLİ.,1
ABBASƏLİYEVNA,2
ABBASƏLİYEVİÇ,1
ABBASƏR,1
ABBASƏT,16
ABBAZ,1
ABBAƏLİ,1
ABBAƏSƏLİ,2
ABBDULXALIQ,1
ABBEK,3
ABBI,2
ABBYASOVNA,3
ABBƏG,1
ABBƏK,15
ABBƏKİR,31
ABBƏKƏR,2
ABBƏSOVNA,1
ABBƏSƏLİ,3
ABCABAR,12
ABCABBAR,1
ABCAVAT,1
ABCÜL,1
ABDAL,87
ABDALIB,2
ABDALKƏRİM,1
ABDALLAH,1
ABDALXAN,17
ABDAN,16
ABDAZİM,2
ABDCABAR,1
ABDDULLA,1
ABDEL-HADİ,1
ABDELATİF,1
ABDELNƏBİ,1
ABDI,293
ABDIHÜSEYN,1
ABDIKƏRİM,3
ABDIL,10
ABDILA,1
ABDILLA,1
ABDILMƏNAF,1
ABDILRƏHMAN,1
ABDILƏLİ,1
ABDILƏZİM,2
ABDIM,2
ABDIN,27
ABDIRƏHMAN,2
ABDIRƏHİM,2
ABDISALAM,1
ABDISƏDDİN,1
ABDIXALIX,1
ABDLA,1
ABDO,1
ABDOLBARI,1
ABDOLBARİ,1
ABDOLHASSAN,1
ABDOLLAH,1
ABDOLRƏŞİD,1
ABDQURYATOVNA,1
ABDQURİYATOVNA,1
ABDQURİYATOVİÇ,1
ABDRAFİKOVNA,1
ABDRAHMAN,3
ABDRAHMANOVA,1
