MƏHƏRRƏM,7023
ELDƏNİZ,6999
ZENFİRA,6976
ƏDALƏT,6972
FƏRQANƏ,6951
HİCRAN,6880
GÜLƏR,6862
QURBAN,6828
ƏMİNƏ,6826
JALƏ,6809
XƏDİCƏ,6802
SÜDABƏ,6747
AYTƏKİN,6704
ZÜMRÜD,6690
GÜLBƏNİZ,6678
ŞAMİL,6673
TAMARA,6655
FİRƏNGİZ,6585
LƏTİFƏ,6549
NÜŞABƏ,6525
ELMAR,6515
BƏSTİ,6506
HABİL,6477
BAYRAM,6463
CEYRAN,6436
SƏMAYƏ,6410
SƏRXAN,6378
KAMAL,6341
AMİL,6327
VALEH,6312
ZAHİD,6304
SƏXAVƏT,6294
FAMİL,6238
ŞAHNAZ,6216
ALMAZ,6213
LAMİYƏ,6212
ADİLƏ,6194
ARAZ,6187
MƏDİNƏ,6057
FAZİL,6019
FİKRƏT,5977
SÜLEYMAN,5963
HİKMƏT,5913
SVETLANA,5913
ELNURƏ,5893
FƏXRƏDDİN,5829
MUSA,5810
RƏSMİYYƏ,5745
GÜLTƏKİN,5745
SADİQ,5734
SARA,5722
RƏŞİD,5694
FARİZ,5654
ÇİNARƏ,5603
MİNAYƏ,5599
ZƏHRA,5594
ZÖHRƏ,5548
RUHİYYƏ,5542
ƏFQAN,5533
AYAZ,5528
DİLBƏR,5491
İSLAM,5487
ELMİR,5484
ƏSMƏR,5427
ELGÜN,5418
VƏSİLƏ,5301
NOVRUZ,5291
SAHİBƏ,5275
ŞƏFƏQ,5269
FATİMƏ,5260
RƏSUL,5247
SƏNUBƏR,5238
ŞAKİR,5188
RƏHMAN,5182
QABİL,5174
AFAQ,5162
DÜRDANƏ,5146
MƏLEYKƏ,5129
YASƏMƏN,5125
MƏHƏBBƏT,5119
İNTİQAM,5114
NƏRİMAN,5092
ELSEVƏR,5010
MEHPARƏ,4942
TƏHMİNƏ,4914
YAQUT,4906
SALEH,4839
ÜLVİ,4836
BABƏK,4807
ROZA,4804
MƏZAHİR,4788
RAHİB,4775
ASLAN,4773
MƏHBUBƏ,4726
LƏTAFƏT,4720
ARİFƏ,4667
İSA,4640
RƏHİM,4624
CAVANŞİR,4599
TƏBRİZ,4586
MALİK,4544
TOĞRUL,4532
BƏNÖVŞƏ,4529
SAHİLƏ,4502
ƏZİZ,4502
NATƏVAN,4486
AYGÜL,4453
RƏVANƏ,4436
NƏSİBƏ,4434
ABBAS,4433
RÜBABƏ,4406
QALİB,4380
XALİD,4378
ZİYAFƏT,4375
OFELYA,4373
İMRAN,4372
MÜŞFİQ,4368
NAHİDƏ,4363
HƏCƏR,4354
RÖYAL,4313
ASİM,4290
ÇİÇƏK,4286
FƏRMAN,4276
ƏZİZƏ,4267
DİLŞAD,4230
MƏRYƏM,4225
ALLAHVERDİ,4196
PƏRİ,4115
RAMAZAN,4109
RƏQSANƏ,4103
TURANƏ,4095
ƏNTİQƏ,4077
EYVAZ,4071
ŞÖVKƏT,4067
ÇİMNAZ,4059
KAMİLƏ,4059
RƏHİLƏ,4043
FİZULİ,4006
ŞƏHRİYAR,4003
VƏLİ,3979
RİZVAN,3969
ZÜLEYXA,3947
SAHİL,3945
NURƏDDİN,3923
YAQUB,3920
CƏMİL,3906
GÜLLÜ,3888
ŞƏFA,3888
AZADƏ,3875
GÜLZAR,3872
MEHDİ,3845
HUMAY,3831
ORUC,3824
XƏYYAM,3763
ƏKBƏR,3759
ULDUZ,3745
NƏCİBƏ,3739
COŞQUN,3738
MƏTLƏB,3731
CƏFƏR,3707
ABDULLA,3701
NURİDƏ,3694
RAHİM,3655
HAFİZ,3613
RƏFAİL,3612
GÜNDÜZ,3603
QƏNİRƏ,3570
CAMAL,3554
NAİBƏ,3543
ƏLƏKBƏR,3542
SƏMƏD,3540
TAMİLLA,3538
GÖZƏL,3530
ASƏF,3521
XƏQANİ,3504
MAHMUD,3480
OKTAY,3471
NAHİD,3436
ZAHİR,3430
TURAN,3428
PAKİZƏ,3425
KAMALƏ,3420
ƏNVƏR,3368
MAYA,3367
NİYAMƏDDİN,3365
MƏNSURƏ,3362
İLYAS,3355
SƏFƏR,3340
ELZA,3339
ALİM,3332
MİRVARİ,3329
CƏLAL,3326
AYDAN,3323
OQTAY,3323
MƏLƏK,3318
SƏRDAR,3308
MİNARƏ,3294
KƏRİM,3249
ELBRUS,3247
TÜRKANƏ,3237
NEMƏT,3215
MUSTAFA,3193
TAMELLA,3193
MARAL,3177
ŞAMAMA,3158
MİKAYIL,3136
HƏMİD,3129
ZÖHRAB,3099
AQŞİN,3083
RAYA,3068
CAVAD,3064
XANLAR,3047
ƏVƏZ,3044
ƏMRAH,3034
HƏMİDƏ,3033
ƏSLİ,3030
ƏLƏDDİN,3017
GÜNƏŞ,2993
SƏYYARƏ,2975
ELMİN,2970
QÜDRƏT,2966
ZAMİN,2933
RƏHİMƏ,2925
SİMUZƏR,2919
SƏBİRƏ,2884
MİRZƏ,2879
RƏVAN,2879
ƏSGƏR,2856
ZİYA,2852
HEYDƏR,2849
GÜLSÜM,2843
TELLİ,2842
YAVƏR,2838
ELVİRA,2835
ZEYNAB,2822
RUHƏNGİZ,2795
QƏMƏR,2788
NURİYYƏ,2787
NƏZRİN,2786
NAİL,2778
QƏTİBƏ,2776
NƏBİ,2767
ALİYƏ,2762
ŞƏRQİYYƏ,2762
YASİN,2750
RZA,2743
TATYANA,2742
CAHANGİR,2731
SAKİT,2726
ZEMFİRA,2717
XƏLİL,2716
GÜLXANIM,2711
NÜBAR,2675
GÜLÇÖHRƏ,2675
FƏXRİYYƏ,2666
ŞAİQ,2661
VİLAYƏT,2653
MÜŞVİQ,2640
XALİQ,2639
MƏHLUQƏ,2629
İSMƏT,2628
İNTİZAR,2621
CABİR,2611
NARGİLƏ,2609
HİDAYƏT,2600
NƏSİMİ,2596
XAVƏR,2589
ƏLƏSGƏR,2572
FƏRRUX,2564
SALMAN,2558
ŞÜKÜR,2554
GÜLGƏZ,2552
LYUDMİLA,2545
SƏRİYYƏ,2541
QƏHRƏMAN,2530
ŞƏHANƏ,2525
POLAD,2514
QƏDİR,2513
CƏMALƏ,2490
ZAMİQ,2484
HƏBİB,2475
YALÇIN,2460
FİRDOVSİ,2449
SƏMA,2440
YELENA,2439
GÜLXAR,2422
QƏRƏNFİL,2420
TƏZƏGÜL,2419
GÜLÜSTAN,2407
SÜBHAN,2401
AMİD,2400
NÜSRƏT,2352
QASIM,2349
ŞÖHRƏT,2331
EHTİBAR,2318
ALMAS,2317
ŞƏRAFƏT,2316
CƏLİL,2308
RUQİYYƏ,2307
ŞAHMAR,2300
XUMAR,2296
NAZLI,2294
GÜLBAHAR,2292
ŞÖLƏ,2279
QUMRU,2272
İRİNA,2269
SİMA,2260
HACI,2258
SİTARƏ,2226
GÖYÇƏK,2221
FİRUDİN,2211
ŞÜKUFƏ,2206
NATALYA,2197
AYNA,2188
LAÇIN,2185
EHTİRAM,2184
CƏBRAYIL,2182
SÜRƏYYA,2176
GÜLLƏR,2166
ƏBÜLFƏT,2152
HƏBİBƏ,2134
MUXTAR,2126
SƏFURƏ,2126
NƏSİB,2124
ZÜLFÜQAR,2122
ARZUMAN,2120
DAŞQIN,2112
GÖVHƏR,2102
SÜSƏN,2101
DAVUD,2095
BƏHRAM,2093
RƏCƏB,2088
ZAHİDƏ,2086
TAMAM,2084
QORXMAZ,2082
FÜZULİ,2080
ŞİRİN,2074
ƏBÜLFƏZ,2072
MAHİZƏR,2066
QOŞQAR,2060
RAMAL,2050
FAZİLƏ,2033
SEYRAN,2031
HÖKÜMƏ,2029
PƏNAH,2028
FƏQAN,2028
BƏSDİ,2021
NAMİK,2018
NİYAZİ,2017
ROMAN,2013
DƏYANƏT,2007
AFİQ,2005
VALENTİNA,2003
XOŞQƏDƏM,1997
QADİR,1990
FLORA,1987
ZİNYƏT,1983
LƏTİF,1982
MAARİF,1976
RÖYA,1976
SƏLİMƏ,1976
KAZIM,1975
SƏNƏM,1975
NİSƏ,1972
ƏJDƏR,1970
ZƏRNİŞAN,1952
AYXAN,1946
QƏZƏNFƏR,1944
ŞƏMSİYYƏ,1935
QIZILGÜL,1933
QİSMƏT,1928
HƏLİMƏ,1921
TEHRAN,1919
TAMİLƏ,1916
FİRUZ,1902
YUNİS,1888
NİHAD,1884
PAŞA,1883
ƏLÖVSƏT,1879
ŞAHLAR,1879
ƏŞRƏF,1878
ZEYNAL,1868
NİYAZ,1866
MƏNZƏR,1861
NABAT,1860
İDRİS,1859
HÜRÜ,1858
ELLADA,1856
YADİGAR,1852
ƏSƏD,1843
ÜLFƏT,1838
ALİDƏ,1828
HÜSNİYYƏ,1827
RAQİF,1805
AMALYA,1799
EŞQİN,1792
MÜSLÜM,1788
RÜXSARƏ,1782
İSRAFİL,1767
MƏNSUR,1763
SƏLİM,1762
ŞAMXAL,1761
TÜKƏZBAN,1753
İSGƏNDƏR,1752
ƏDİLƏ,1752
ƏHLİMAN,1751
MÜZƏFFƏR,1750
OLQA,1745
NATAVAN,1741
ŞƏRQİYƏ,1728
TAPDIQ,1725
FƏXRİ,1722
ALEKSANDR,1722
ASİMAN,1719
GÜLMİRƏ,1717
NURLANƏ,1714
AĞA,1710
QÖNÇƏ,1709
RÜFANƏ,1692
CEYHUNƏ,1686
KƏRƏM,1685
SƏİD,1684
NƏCƏF,1674
SULTAN,1663
MƏCİD,1661
CAHAN,1660
RAHİL,1660
BƏYLƏR,1655
DURSUN,1655
GÜLDƏSTƏ,1654
RADƏ,1651
İKRAM,1649
HEYRAN,1648
MƏRYAM,1642
LEYLİ,1637
NURLANA,1634
ZƏFƏR,1633
CAVİDAN,1629
BİLAL,1623
RƏMZİYYƏ,1616
XƏZƏR,1614
NOFƏL,1608
CAHİD,1605
NUBAR,1600
FAMİLƏ,1598
ZİYAD,1598
RƏSMİYƏ,1588
SADIQ,1584
QƏRİB,1578
MƏHƏMMƏDƏLİ,1576
İXTİYAR,1568
MƏRDAN,1568
QALİNA,1568
GÜLDANƏ,1564
LALƏZƏR,1557
MAİS,1553
YAZGÜL,1552
AMİN,1536
MARİNA,1532
OSMAN,1525
KUBRA,1511
PÜNHAN,1509
CAVAHİR,1507
ŞƏMSƏDDİN,1506
TEYYUB,1505
BƏHLUL,1504
SƏFA,1503
HƏSRƏT,1500
MƏSMƏ,1497
SƏRVƏR,1490
ƏFLATUN,1485
BƏYİM,1484
SARVAN,1482
MİNA,1479
İMAN,1472
MAYİS,1467
DİLQƏM,1464
SOLTAN,1463
İLKANƏ,1462
ƏHƏD,1456
ƏKRƏM,1450
ELGİZ,1445
LOĞMAN,1444
GÜLAĞA,1434
SƏRFİNAZ,1432
ZƏRQƏLƏM,1431
İQBAL,1431
ŞÜKÜFƏ,1430
ƏLİAĞA,1422
ÜZEYİR,1421
ZİBA,1421
ƏYYUB,1417
ŞABAN,1416
BABA,1415
GÜLNİSƏ,1413
ANAXANIM,1406
MÜRSƏL,1400
XAQANİ,1398
GÜLCAHAN,1398
CÜMŞÜD,1397
QIZBƏS,1395
SEYFƏDDİN,1391
ŞƏFAQƏT,1389
ZABİL,1380
OFELİYA,1377
HİLAL,1366
CABBAR,1363
NATELLA,1360
TARYEL,1356
ƏRƏSTUN,1355
BAHADUR,1352
NƏZİRƏ,1352
ÖMƏR,1350
KƏKLİK,1342
TAMERLAN,1341
HƏYAT,1341
BƏŞİR,1338
NAZİR,1335
ŞƏMSİ,1334
GÜLMİRA,1333
HƏDİYYƏ,1331
MARİYA,1331
QULU,1326
ƏFRUZ,1319
MÖHÜBBƏT,1316
NİNA,1314
QƏRİBƏ,1312
BALAXANIM,1311
MƏRZİYƏ,1309
HAVVA,1306
DÜNYA,1300
ELTUN,1295
ZİVƏR,1293
SURXAY,1292
ƏZİZAĞA,1290
CƏSARƏT,1290
ZABİT,1290
QARATEL,1289
ELBURUS,1288
RAFAEL,1286
İZZƏT,1282
EYNULLA,1276
HÜMBƏT,1276
YETƏR,1272
ŞAMO,1267
MAYIL,1261
ASYA,1261
BAĞDAGÜL,1258
LARİSA,1258
GÜLANƏ,1257
ELCAN,1257
ALİMƏ,1255
SƏDRƏDDİN,1252
AMİNƏ,1250
ALI,1248
ŞƏKƏR,1247
İNQİLAB,1243
CALAL,1243
RUXSARƏ,1242
MƏMMƏDƏLİ,1242
XATIN,1241
LYUBOV,1231
HÜSEYNAĞA,1226
AYSUN,1226
NADEJDA,1223
SEHRAN,1216
AĞGÜL,1214
SƏYYAD,1214
SUQRA,1210
ƏMİR,1208
ÜMİD,1204
VƏZİFƏ,1203
ZAMAN,1201
GÜLAY,1199
ADƏM,1196
GÜLAYƏ,1195
QİYAS,1194
XƏZƏNGÜL,1192
NƏSİR,1189
AİDA,1187
NURAY,1180
RƏXŞƏNDƏ,1176
HAFİZƏ,1174
MÜNƏVVƏR,1173
HAMLET,1171
SƏYAVUŞ,1168
MAQSUD,1167
HAKİM,1166
QIZXANIM,1159
GÜLOĞLAN,1157
TAĞI,1156
AĞALAR,1154
NAİDƏ,1154
ƏLVAN,1153
MƏRZİYYƏ,1153
XALƏDDİN,1153
NARINGÜL,1150
DADAŞ,1149
ƏLİZAMİN,1149
GÜLSƏNƏM,1147
RAMİDƏ,1147
BƏHRƏM,1146
ŞƏMİSTAN,1140
VLADİMİR,1140
FEYRUZ,1135
TACƏDDİN,1133
REYHANƏ,1132
RAİSA,1131
AİŞƏ,1129
MƏHSƏTİ,1121
RAZİYƏ,1120
ƏLİYAR,1119
GÜLÇİN,1119
SABİRƏ,1116
TURAC,1108
BİBİXANIM,1108
ŞAHBAZ,1107
ARİZ,1104
RÖVŞANƏ,1103
ZAHİRƏ,1098
MÜRŞÜD,1097
BÖYÜKXANIM,1096
SƏLMİNAZ,1092
QƏNİMƏT,1089
RÖYALƏ,1085
TAMAŞA,1083
SƏLTƏNƏT,1083
İLDIRIM,1081
QIZQAYIT,1079
FƏZAİL,1078
HƏSƏNAĞA,1078
ASİYA,1078
GÜLÜZAR,1077
TƏNZİLƏ,1077
TƏRGÜL,1074
ZƏKİYYƏ,1074
BƏSİRƏ,1072
ZİBEYDƏ,1068
RABİL,1064
ŞAHİD,1057
ƏLİBALA,1056
SALATIN,1054
QAFAR,1051
GÜLŞAD,1048
AFTANDİL,1044
SAİDƏ,1044
İNCİ,1044
SURA,1043
RUFANƏ,1039
RUHANƏ,1038
ASUDƏ,1038
DURNA,1036
NƏZİFƏ,1034
RƏŞADƏT,1033
SƏHƏR,1030
ABUZƏR,1030
ZÜLFİYƏ,1030
ZOYA,1023
SƏMƏNDƏR,1020
ULDUZƏ,1020
GÜLZADƏ,1020
NATİQƏ,1018
MƏMMƏDAĞA,1018
ALTAY,1011
XOŞBƏXT,1011
ŞAHSƏNƏM,1010
GÜLNARA,1008
SARAY,1008
TARİYEL,1008
ZƏRXANIM,1007
TUTU,1005
BRİLYANT,999
RAFİK,995
GÜLYAZ,994
MEHTİ,993
ELMİNAZ,993
KÜBRA,992
TALIB,987
RASİMƏ,987
DİLAVƏR,985
ALİK,983
RAFAİL,983
ANNA,981
RİMA,978
ƏSMAYƏ,975
TƏVƏKKÜL,975
İRANƏ,973
SEVƏR,970
BƏHMƏN,970
RAZİM,969
SƏDİ,968
PÜSTƏ,966
SABİT,964
HƏNİFƏ,962
SÖHRAB,959
VADİM,958
AYŞƏ,957
NİLUFƏR,957
ƏRKİNAZ,953
XALIQ,949
MANSUR,942
MÜRVƏT,942
SAMİD,941
ELNAZ,940
TƏYYAR,937
NURU,936
AYŞA,936
SİYAVUŞ,933
BÖYÜKAĞA,933
SVETA,931
SAMƏDDİN,926
CƏVAHİR,924
RƏFAEL,923
RAFƏT,923
NAZİMƏ,922
SAYAD,922
MEHRİ,920
ƏZİM,917
AĞCA,916
LAMİYYƏ,914
SÜCAYƏT,914
BAKİR,910
VƏFADAR,907
HƏMZƏ,903
RUSİF,901
FƏRAHİM,898
SƏRVAN,896
DÜNYAXANIM,894
ZƏRNİYAR,894
MOBİL,892
OKSANA,889
BARAT,889
ŞƏRİF,883
GÜLPƏRİ,877
NAİB,876
NİYAR,875
ŞİRVAN,873
ÜLVİYƏ,870
NAZXANIM,870
XANOĞLAN,868
FİZZƏ,866
İBADƏT,865
MARİF,865
RƏŞİDƏ,863
BİKƏ,859
İSKƏNDƏR,858
CƏMALƏDDİN,857
GƏRAY,856
İSRAYIL,856
MİRAĞA,855
TÜRANƏ,854
QƏNBƏR,853
NƏNƏXANIM,849
AKİFƏ,845
CƏNNƏT,845
RAİFƏ,843
ƏLİXAN,843
MİNƏ,843
GÜLSURƏ,841
FƏZİLƏ,833
RAHİD,833
BƏKİR,833
UMUD,833
AĞABALA,831
NİZAMƏDDİN,830
YUNUS,830
VERA,830
TOVUZ,829
GÜLƏNDAM,825
LİDİYA,825
QARA,825
RƏMZİ,824
GÜLBACI,823
NƏSRƏDDİN,821
ƏLİHÜSEYN,820
SONAXANIM,820
AYİŞƏ,820
ZAMİR,819
ƏLƏMDAR,818
AYSU,818
NAĞI,815
LAMİƏ,815
HÜMMƏT,812
DİANA,812
RAİSƏ,812
VURĞUN,810
İNARƏ,809
OLEQ,809
PƏRİŞAN,808
NİŞANƏ,805
SADAY,804
ŞİRXAN,804
RAZİ,803
ŞAHANƏ,802
BƏHMAN,801
MİNURƏ,799
ƏLİZADƏ,799
MƏSUMƏ,798
MƏRCAN,797
VƏKİL,796
MÜSEYİB,796
NİZAM,795
YULİYA,794
QƏNDAB,792
RƏFAYIL,792
SERGEY,792
SAFURA,791
AFƏR,790
GÜLYANAQ,789
SƏLMİ,788
ZİYƏDDİN,786
ZƏNFİRƏ,786
GÜLSABAH,786
RASİF,785
SURAYƏ,785
MİRƏLİ,784
ŞURA,782
LEYLAN,781
AMALİYA,780
CAMALƏDDİN,780
ŞAHZADƏ,779
MƏLİK,776
ELYAR,774
MEHBARƏ,773
GÜLÜŞ,773
BALOĞLAN,772
QƏŞƏM,770
ALLAHYAR,768
ƏRŞAD,767
VENERA,767
ELVİNA,767
NƏCMƏDDİN,765
İLTİFAT,764
LALƏZAR,764
VAHİDƏ,762
MƏQSƏD,761
ATLAS,758
SİYASƏT,756
CƏMŞİD,756
MÜTƏLLİM,754
GÜLTAC,753
İFTİXAR,752
İBAD,749
EYYUB,749
İSRAİL,747
SEVANƏ,746
ƏMİRXAN,746
SƏRİYƏ,745
DİLƏFRUZ,744
NƏHAYƏT,741
MAİSƏ,740
XUDAVERDİ,739
GÜLÜSÜM,739
GÜLARA,736
NURİYƏ,733
RƏQİBƏ,732
GİLAS,731
YƏHYA,730
TƏRİFƏ,728
ŞƏMS,727
SƏDAYƏ,724
VİKTORİYA,722
GÜLMAYƏ,721
RAMİQ,721
ÇƏRKƏZ,720
NÜRƏDDİN,719
TURAB,719
SƏTTAR,718
NÖVRƏSTƏ,717
HAFİS,717
GÜLAFƏT,716
HÜSEYİN,713
FƏXRƏNDƏ,711
ŞİRZAD,711
RƏBİYYƏ,710
NURƏLİ,709
MİNƏVVƏR,705
BİLLURƏ,702
GÜLBƏS,701
XASAY,701
GÖYƏRÇİN,699
NƏTAVAN,699
ŞƏRƏF,699
ƏLİHEYDƏR,698
MİNƏXANIM,696
GÜLSARƏ,689
CƏLALƏ,688
QİYMƏT,687
RAMİNƏ,687
ƏHMƏDAĞA,686
AĞASƏF,686
AĞABACI,685
ZİRƏDDİN,685
GÜLBALA,683
SƏRİNGÜL,682
SÜRAYƏ,682
SİRAC,681
DMİTRİY,681
SEYFULLA,676
SADƏGÜL,675
ƏLİBABA,675
NARXANIM,674
BADAM,673
NAZPƏRİ,673
SURƏ,673
ZƏRİNƏ,673
ŞEYDA,672
TƏLƏT,671
MƏDƏT,671
GÜLNUR,670
NARINC,669
ZƏKA,665
ALAGÖZ,665
ALLAHVERƏN,663
RAVİL,663
MÜŞGÜNAZ,663
SƏYALI,661
MAİL,661
QURBANƏLİ,657
KAMANDAR,656
AĞAHÜSEYN,654
MEHRAC,654
TAMİLA,652
QULAM,651
ƏLİRZA,648
TURQUT,648
SUDABƏ,644
SAVALAN,644
GÜLMƏMMƏD,644
ÜMÜD,644
MAYİSƏ,642
NURƏNGİZ,641
TOFİQƏ,641
MÜLAYİM,639
TOFİK,639
ALLA,638
NAZƏNİN,637
XEYRANSA,637
ŞƏMİL,635
GÜLÜ,635
XOSROV,634
İLDUZƏ,633
MƏTİN,633
ÜLVÜ,633
ƏLİKRAM,631
ELTAC,629
HEYBƏT,628
RAQİB,628
SÜRAYYƏ,627
BƏYBALA,626
ALƏMZƏR,626
RAKİF,624
ƏLİŞ,623
TELNAZ,621
YOLÇU,621
ƏTRABƏ,619
GÜLƏSƏR,619
İQOR,617
VƏZİR,616
İFADƏ,616
İNTİZAM,613
BAĞIR,613
RİTA,612
MİRZAĞA,611
AĞAKƏRİM,611
SAMİQ,610
RUHİYƏ,609
ELTON,608
BAXIŞ,608
ELYANƏ,605
XƏTAİ,605
ADIGÖZƏL,603
ZƏRİF,602
İMAMVERDİ,601
QƏNDAF,600
ELNAR,600
TACİRƏ,600
RUHANGİZ,599
SAYALI,598
ZƏRNİGAR,597
XANIMZƏR,597
İSFƏNDİYAR,596
FƏNARƏ,596
FİRUDDİN,595
BƏTURƏ,593
XEYRULLA,593
FƏRƏC,593
UĞUR,586
ŞƏFAYƏT,586
SEVİNDİK,585
RUQİYƏ,585
HAVA,583
ZƏKİYƏ,583
KƏSİRƏ,581
ZÜLFÜ,580
SAMAYA,579
MÜNASİB,579
HAMAYIL,578
QƏMZƏ,578
QAÇAY,577
ƏSKƏR,573
FƏHRAD,572
BAHADIR,572
SEHRANƏ,570
AĞAMİRZƏ,570
RUHİN,569
MƏMLƏKƏT,569
ZABİTƏ,569
TÖHFƏ,569
XUMARƏ,567
SƏFİYYƏ,567
RAMİD,566
NƏZƏR,566
TALE,563
RAHİBƏ,563
ƏDİBƏ,561
ANDREY,560
İSMİXAN,560
URFAN,560
RAZİYYƏ,559
ƏLİSAHİB,557
EYNUR,556
FİRİDUN,555
SƏDDAM,554
QIZQAYID,554
ƏMİRASLAN,552
SADƏT,550
SƏDƏF,549
MÖVSÜM,548
DİNARƏ,548
VİKTOR,546
MÜŞKÜNAZ,545
HƏŞİM,544
MİSİR,543
ZENFİRƏ,543
MƏSİM,542
QAFUR,542
SUĞRA,541
TƏHMASİB,541
SƏRRAF,538
RUMİYYƏ,538
GÜLƏBƏTİN,535
XEYRƏNSƏ,534
QƏDİM,534
KƏMALƏDDİN,534
QƏŞƏNG,533
SƏLİQƏ,533
HACIAĞA,532
GÜLNURƏ,530
EMİLİYA,530
HƏMAYƏ,529
FƏRƏH,529
SANİYƏ,528
BAYRAMƏLİ,528
ƏBİL,527
NAMAZ,526
ƏZİMƏ,525
YURİY,524
NİSƏXANIM,524
SƏFTƏR,524
FEYZULLA,524
FATİMAT,523
ABBASƏLİ,522
ƏFŞAN,520
QÜRBƏT,519
ŞÖVQİ,519
YADULLA,519
GÖHƏR,519
YASƏR,518
SÖHBƏT,517
TACİR,516
SÜNBÜL,515
YEKATERİNA,514
ƏLYAR,513
DAŞDƏMİR,513
HACIBALA,513
RAHİDƏ,511
SEYİDAĞA,511
İNNA,511
DƏSTƏGÜL,510
SƏMƏNGÜL,510
NASİR,509
AYPARA,508
MƏRHƏMƏT,506
NURCAHAN,504
ŞƏRİFƏ,504
XANIMQIZ,503
ALEKSEY,502
FARİD,502
NİCAD,501
KƏBİRƏ,501
ZADƏ,501
EMİLYA,501
TƏRAVƏT,500
VEYSƏL,500
GİLƏ,499
ƏFSƏR,497
ŞAHVƏLƏD,497
HACIBABA,496
YENİGÜL,495
ABDUL,494
ƏLƏSKƏR,494
MANYA,493
CEHUN,493
EMİNƏ,492
AĞAVERDİ,492
RAMİS,491
BƏYAZ,491
HÜSNİYƏ,490
GÜLSARA,489
ELMİRƏ,489
ZÜLFİQAR,489
LİLİYA,488
SALAM,487
